"userName","score","at","content"
"Google 사용자","5","2024-07-10 04:49:39","우주갓겜"
"Google 사용자","5","2024-07-10 00:13:40","릭컬하자~ 트릭컬!! 릭컬하자~ 트릭컬!!"
"Google 사용자","5","2024-07-09 22:46:12","뭔가 많이수상한 볼따구 게임,,,"
"Google 사용자","5","2024-07-09 13:57:24","가챠로 캐릭터를 뽑아 가챠로 전투하는 게임."
"Google 사용자","5","2024-07-08 23:26:44","캐릭터들 귀엽고 재밌음"
"Google 사용자","5","2024-07-08 03:57:50","귀여운 볼따구"
"Google 사용자","5","2024-07-08 02:29:40","게임이 말랑하고 볼따구가 재밌어요"
"Google 사용자","5","2024-07-07 23:45:18","응애"
"Google 사용자","5","2024-07-07 19:23:19","캐릭터들이 너무 귀엽구요 심심할때 하기 딱 좋은 게임 같에요 ^^"
"Google 사용자","3","2024-07-07 13:19:26","게임 하느라 힘든게 아니고 거의 보상받는데 힘들어요. 게임도 재밌고 캐릭터도 다 개성있어서 좋아요👍"
"Google 사용자","5","2024-07-06 18:12:09","사료 좋은거 아냐? 왜 다들 싫어하지.... 코미는 낮보다 밤이 좋아~ 그런데 요즘 내가 점점 이상해~ 버터랑 똑같아 사료 먹으면~(깨우지마!) 내가 이래도 되는지 물어본다~ 버~터~는 얄미운 수인인가바~"
"Google 사용자","5","2024-07-06 18:04:08","굳"
"Google 사용자","5","2024-07-06 10:46:42","트릭컬 좋아요"
"Google 사용자","5","2024-07-05 08:21:41","""GOAT"""
"Google 사용자","5","2024-07-05 07:25:17","재밌어요"
"Google 사용자","5","2024-07-04 23:28:18","게임이 친절하고 볼따구가 맛있어요(?)"
"Google 사용자","5","2024-07-04 23:22:01","어떻게 사람 이름이 어두운총알?"
"Google 사용자","5","2024-07-04 22:43:29","리뉴아 너무 귀여웡"
"Google 사용자","5","2024-07-04 22:34:54","떳어요 사랑해요 에피드"
"Google 사용자","5","2024-07-04 20:54:48","내 인생 최고의 게임 제발 노섭종!!! 그래서 단점 장점 바라는점을 말해보자면 장점 1.볼따구가 맛있다. 2.힐링된다 3.그냥 재밌다. 4.참신하다 5.스토리 꿀잼이다 단점 1.난이도가 은근 높다. 2.별사탕이나 왕사탕 다쓰면 딱히 할만한게 없다. 3.현질유도가 심하다 4.스킨이 죄다 유료 5.엘다인이 사기며,힘이자 정권이다. 바라는점 1.인연 스토리 2.좀더 많은 컨텐츠 3.콜라보하고싶ㄷ 4.싸움말고 새로운 것들(?) 5.힐링시스템(?)생기게좀.. 6.엘다인 외의 참신한 캐릭터 요구 7.현질 시스템 감소"
"Google 사용자","5","2024-07-04 18:46:00","슬슬 볼따구를 당기지 않으면 죽는다"
"Google 사용자","5","2024-07-04 17:22:33","개꿀잼임ㅋㅋ 한번쯤은 찍먹해봐도됌"
"Google 사용자","5","2024-07-04 15:55:38","볼이 커요"
"Google 사용자","5","2024-07-04 15:28:04","볼따구가 참~ 맛있네요(먹어보진 않았지만)"
"Google 사용자","5","2024-07-04 15:00:53","캐릭터들이 너무 귀여워요 다들 접속해서 볼 한번만 땡겨줘요"
"Google 사용자","5","2024-07-04 13:10:20","너무 귀여워요"
"Google 사용자","1","2024-07-04 03:44:42","간만에 생각나서 접속하니 뽑아놓은 캐릭터와 맵진행 사항이 모두 초기화 됐습니다.복구신청을 어디서 하는지 몰라 그냥 여기다 적어놓습니다."
"Google 사용자","5","2024-07-03 23:07:57","리뉴아 이뻐요"
"Google 사용자","5","2024-07-03 16:11:13","우리들의 자랑 김동현의 취업을 축하하며"
"Google 사용자","5","2024-07-03 09:39:07","갓겜"
"Google 사용자","5","2024-07-03 03:19:22","조아요 시간 잘가고 재미나요"
"Google 사용자","5","2024-07-02 21:11:09","이런겜은 어디에도 없다!,,,,!"
"Google 사용자","5","2024-07-02 14:45:52","굿"
"Google 사용자","5","2024-07-02 13:26:29","너무잼있다ㅎㅎㅎ....."
"Google 사용자","5","2024-07-02 04:21:50","재미있습니다!"
"Google 사용자","5","2024-07-02 02:11:21","볼따구"
"Google 사용자","5","2024-07-01 22:00:33","귀여움"
"Google 사용자","5","2024-07-01 19:18:50","버터는얄ㄹ미운수인가봐 1000만까지 가야지!!!"
"Google 사용자","5","2024-07-01 16:42:25","かわいい。"
"Google 사용자","5","2024-07-01 03:25:11","볼따구가 쫀득하이 귀엽다"
"Google 사용자","5","2024-07-01 02:08:06","귀여워..."
"Google 사용자","5","2024-06-30 23:45:12","볼따구를 향한 나의 야망이 시키게하는 게임"
"Google 사용자","5","2024-06-30 23:23:04","재미는 있는데 후반 갈수록 컨텐츠 즐기기가 어려움 새로운 조합을 짜고싶어도 장비4티어이상부터는 1주일을 몰빵해야 캐릭하나 1티어 올리는 정도라서 여럿키우기가 어려움 장비부품수를 좀만 줄이던 아님 드랍률을 좀만 올려주면 좋을듯 재미있어보이는 캐릭이 많은데 이미 성장시켜놓은 캐릭만큼 따라잡으면서 키우기가 엄두가 안나서 손도 못대는중... 아쉬운점 3줄요약 1. 장비 재료수급이 어려움 2. 신캐 키우기 버거워짐 3. 신캐 안키우니 조합을 새로 못짬 재밋는점 1. 캐릭들이 매력있고 무자본으로도 할만함 2. 컨탠츠 점점늘면서 할맛남 3. 뺨따구 요구사항 1. 재료수급 좀만 손봐주소 2. 트리컬이여 영원하라 3. 긴 글 읽어주셔서 감사함 재밋게 하고있어요 오래오래 함께하면 좋을거같아 쓰잘대기 없이 적어봐요 도움이 되면 좋겠지만 괜히 기분상하지는 않을까 걱정도 되네요 응원할게요"
"Google 사용자","5","2024-06-30 13:58:08","귀엽고재미있어요 살짝 음탕해요"
"Google 사용자","5","2024-06-30 11:56:11","오 뭐야 이거 왜 재밌지?"
"Google 사용자","5","2024-06-30 10:24:54","섬."
"Google 사용자","5","2024-06-30 04:03:32","♡볼따구♡ ☆갓겜☆"
"Google 사용자","5","2024-06-29 23:56:45","귀염뽀짝임"
"Google 사용자","5","2024-06-29 22:39:35","얘들이 너무 귀여워요ㅋㅋㅋㅋㅋㅋ 저 볼따구를 깨물어서 치즈처럼 당기고 싶다"
"Google 사용자","5","2024-06-29 22:28:16","캐릭터가 귀여워요. 근데 인터페이스가 좀 조잡한 느낌이 없잖아 있음"
"Google 사용자","5","2024-06-29 20:06:12","진짜 완벽 그자체네요 캐릭터 하나하나가 개성있고 스토리 보는맛이 장난 아니네요. 특히 정기적으로 상영되는 이번트스토리 하나도 빠짐없이 보게되요 솔직히 게임보단 스토리 떡밥 보면서 즐기는 게임이랄까 싶네요 덕분에 질릴틈 없이 잘 하고있싑니다 감사합니다!"
"Google 사용자","2","2024-06-29 18:39:09","별로 그리고광고랑완전히다름 이게임실망임, 개발이되고있는지의문"
"Google 사용자","4","2024-06-29 14:30:00","귀여운 이미지에 반해 뽑기가 몹시 맵다. 특히 엘다인 픽업은 반쪽짜리 픽업이라 천장을 각오하는 게 좋다. 하지만 귀여운 캐릭터, 낮은 pvp비중, 이벤트 풀더빙 등 나름의 매력이 있는 게임. 라스트오리진처럼 수익성이 걱정되기는 하지만, 망하지 않았으면 좋겠다."
"Google 사용자","5","2024-06-29 14:07:40","재밌어용"
"Google 사용자","5","2024-06-29 13:31:01","아기자기하고 위트가 있어 재미 있어요"
"Google 사용자","5","2024-06-29 12:30:47","진짜,,겁나 재밌습니다,,,"
"Google 사용자","5","2024-06-29 11:47:43","좋아용"
"Google 사용자","5","2024-06-29 09:44:35","게임이 아니라 코딩 덩어리 같은데 스토리가 재밌음"
"Google 사용자","4","2024-06-29 00:44:25","재밌어요"
"Google 사용자","5","2024-06-28 21:32:27","볼따구가너무귀여워요 일단장점에대해 말해보겠습니다 1.너무이쁜캐디와 어울리는 목소리 2.이스터에그가 많이있음 3.볼따구"
"Google 사용자","5","2024-06-28 20:13:34","와 볼따구"
"Google 사용자","1","2024-06-28 18:08:17","광고를 좀 짧은걸 넣지 30초도 아니고 뭔 1분짜리를 쳐넣고 앉아있음. 광고제거 돈주고 살라니까 이걸 패스랑 같이 팔고 있네. 겜 시작했더니 패스 7일 남았는데 템 받을 시간도 없는 상태에서 광고 제거 하겠다고 현질하는건 개오바고 광고 좀 짧게 넣으셈... 더럽게 길어 ㄹㅇ"
"Google 사용자","5","2024-06-28 15:43:24","아주좋다 더 일해라"
"Google 사용자","5","2024-06-28 13:31:27","개추"
"Google 사용자","5","2024-06-28 11:19:50","귀여워"
"Google 사용자","5","2024-06-27 19:49:00","아직모르겠어요"
"Google 사용자","5","2024-06-27 19:03:30","나름 만족스럽게 하고 있음. 겜 접속할때 볼따구 땡기기말고 머리 쓰다듬도 되면 좋겠다 정도 빼고 딱히 불만은 없음."
"Google 사용자","5","2024-06-27 15:38:51","테마극장이나 교단,평일농장 등 다양한 시스템이 있고 볼따구 당기는거나 쓰다듬기,그리고 어디서든 간편하게 할 수 있는게 좋은거 같네요!귀여운 거 좋아하시는 분들께 추천 드립니다! 그래도 한가지 요청할게 있다면 1성 리워크 해주시면 좋을 것 같네요."
"Google 사용자","5","2024-06-27 15:24:51","할만하네요"
"Google 사용자","5","2024-06-27 01:08:33","그래서 마요 수영복 언제나옴?"
"Google 사용자","5","2024-06-26 23:44:55","사유:리뉴아(최애캐)빠르게 뽑음"
"Google 사용자","1","2024-06-26 22:02:08","평점이 좋고 재밌어 보여 깔았는데요, 시작부터 계속 검은 화면만 뜹니다. 지웠다가 깔아봤는데도 안 되네요. 개선 부탁드립니다."
"Google 사용자","5","2024-06-26 18:24:34","여기 패러디 맛집이네"
"Google 사용자","5","2024-06-26 17:20:36","5.0점있나? 있으면 드가자"
"Google 사용자","5","2024-06-26 16:33:05","좋아"
"Google 사용자","5","2024-06-26 12:30:49","서브 겜으로 갓입니다. 하십쇼"
"Google 사용자","5","2024-06-26 09:20:14","진짜 해본게임중에 젤 귀엽고 젤 재밌음"
"Google 사용자","5","2024-06-25 23:33:29","구글 계정 연결이 안됩니다"
"Google 사용자","5","2024-06-25 21:13:00","캐릭터도 전체적으로 귀엽고 게임도 재밌는것 같네요."
"Google 사용자","5","2024-06-25 16:48:48","조금만 할려다가 어느순간 1년째 하고있다 나처럼 아싸들은 이런걸로 시간 때워라"
"Google 사용자","5","2024-06-25 15:27:31","나.. 복귀"
"Google 사용자","5","2024-06-25 08:14:25","친구가 업서요..."
"Google 사용자","5","2024-06-25 07:18:32","게임빼고 다 재밌는 아이러니한 게임ㅋㅋㅋㅋㅋㅋㅋ"
"Google 사용자","5","2024-06-25 00:31:18","볼따구가 맛있습니다"
"Google 사용자","5","2024-06-23 19:36:42","캐릭들이 귀엽고 얘기하는게 재밌어요"
"Google 사용자","5","2024-06-23 14:41:25","볼따구 졸귀"
"Google 사용자","5","2024-06-23 13:35:21","전에 플레이할때는 최적화가 좋지 않아서 자꾸 끊기고 그랬었는데 지금은 최적화도 나쁘지 않은 정도임."
"Google 사용자","1","2024-06-23 13:08:21","뽑기 3별 좀 나오게 해주세요^^"
"Google 사용자","5","2024-06-23 13:05:08","트릭컬!"
"Google 사용자","5","2024-06-23 12:28:27","귀여워!"
"Google 사용자","5","2024-06-23 10:47:16","히히 볼따구"
"Google 사용자","5","2024-06-23 08:27:24","과금유도없이 편하게게임하기가 너무좋아요 케릭도 너무긔여움"
"Google 사용자","5","2024-06-23 01:07:51","볼따구!"
"Google 사용자","5","2024-06-23 01:06:58","재미있습니다. 베루떡상기원 1일차 찍습니다 제가 수인을 싫어해서 그런지는 몰라도 수인이 잘안나옵니다. 그 흔하다는 디아나가 안나오는거보면.. 아무튼 베루가 도감대사가좀 많아졌으면 좋겠고,베루가 은근히 매력이넘쳐나니 떡상기원을좀 해보렵니다. 안해주면 미워할겁니다"
"Google 사용자","3","2024-06-22 22:52:07","아니 제가요 냥냥이라는 이름으로 게임을 했는데 저장이 안됐어요"
"Google 사용자","5","2024-06-22 20:35:29","기분이 기분이 앙기모찌"
"Google 사용자","3","2024-06-22 17:01:34","쿠키런 느낌나는뎅 케릭터가 넘 귀여워영"
"Google 사용자","5","2024-06-22 09:36:32","불만이라기 보다 피드백 성격의 글을 올립니다. 활발 사도들의 설계가 좋지 않습니다. 에피카의 경우 고학년 스킬이 리뉴아처럼 파격적인 것도 아니고 롤렛처럼 CC가 달린 것도 아닌 그냥 딜링 기술인데 쿨타임이 60초? 이해가 어렵습니다. 샐리네의 경우 고학년 스킬에 긴 시전시간과 처치 시라는 조건, 탱커 역할이라는 세가지 조건이 결합되니 실드를 활용할 방법이 없습니다. 루드는...약하다는 말도 과찬입니다. 9활발을 위한 사도일 뿐입니다. 5성이지만 9활발을 위한 사도라는 사실에는 변함이 없습니다. 샐리네의 3타 피회복10%처럼 성능이 나쁜 것은 언급할만한 문제가 아니지만 위의 내용처럼 설계가 나쁜 것들에는 개선이 있으면 좋겠습니다."
"Google 사용자","4","2024-06-22 02:35:51","예전에 초기 5성평가 이후 운영이 너무 안좋아져서 1점평가를 줬던 유저입니다. 시간이지나 여러가지로 편의성도 계선하고 나름의 계성이 살아있는 게임으로 변해가서 기쁩니다 이젠 마지막 별하나는 기대로써 미래 더 좋은 평가를 줄수있길 바라며 리뷰를 수정합니다 -2024 6 22-"
"Google 사용자","5","2024-06-21 22:57:31","게임 자체도 컨텐츠가 많아서 좋고 스토리도 재밌고 캐릭터들도 개성있어서 좋아요!!"
"Google 사용자","5","2024-06-21 22:45:27","Cex(매우 재미있다는 뜻)"
"Google 사용자","5","2024-06-21 22:31:51","유튜브 보면서 하려고 팝업 화면으로 보거나 실행되고 있으면 트릭컬 소리가 안나와요 그리고 리뉴아 예뻐요"
"Google 사용자","5","2024-06-21 21:36:51","갓ㅡ겜"
"Google 사용자","4","2024-06-21 19:54:07","제미있는데 저장공간이너무만아서 못하겠어요ㅠㅠ"
"Google 사용자","5","2024-06-21 19:16:57","넘모예뻐!!!!!!!!!!!!!!"
"Google 사용자","5","2024-06-21 18:44:58","하...유튜브 광고보고 못 참고 돌아왔읍니다..."
"Google 사용자","5","2024-06-21 18:00:36","최고의 볼따구를 경험할 수 있는 게임"
"Google 사용자","5","2024-06-21 17:45:41","너무 재밌어요!"
"Google 사용자","4","2024-06-21 17:39:33","쭈와압"
"Google 사용자","5","2024-06-21 17:37:35","볼따구말랑말랑말랑말랑말랑말랑말랑ㅇ말랑말랑말랑말랑말랑마랑말랑말랑말랑말랑말랑말랑말랑몰랑말랑말랑말캉말ㄹ랑말랑말랑말랑"
"Google 사용자","5","2024-06-21 17:35:40","귀염뽀짝해서 아무 생각없이 하게됨"
"Google 사용자","5","2024-06-21 16:06:12","사장님이 가난하고 볼따구가 맛있어요"
"Google 사용자","5","2024-06-21 16:00:36","볼따구 시뮬레이터"
"Google 사용자","5","2024-06-21 15:33:49","림하하하ㅏ핳"
"Google 사용자","5","2024-06-21 15:20:51","볼따구만 만져도 재밌는게임 다른 게임에는 왜없는지 모르겟다"
"Google 사용자","5","2024-06-21 15:05:42","볼따구 땡기는맛이 일품"
"Google 사용자","5","2024-06-21 12:56:37","볼따구 야무지다 ㅎ"
"Google 사용자","5","2024-06-21 12:46:17","갓겜 볼따구가 맛있고 사장님이 귀엽네요."
"Google 사용자","5","2024-06-21 12:43:27","캐릭터 너무 귀엽고 스토리가 재미있습니다. 전투 관련이 좀 지루하기는 한데 할만해요"
"Google 사용자","5","2024-06-21 12:23:30","볼따구로 시작했는데 재미있네요"
"Google 사용자","5","2024-06-21 11:58:57","불따구.... 수집가치 있음.."
"Google 사용자","5","2024-06-21 11:53:58","스토리가 재미있고 캐릭터가 귀여워요. 굿즈좀 팔아주세요. 교주방꾸미는 굿즈만 만들어도 꽤 팔릴텐데.."
"Google 사용자","5","2024-06-21 11:35:48","오픈때부터 지금까지 하고있는데 스토리, 사도 등 다 만족하는데 장비작을 좀 어찌 했으면 좋겠음 신규 애들 나오면 애들 장비작해주는게 ㄹㅇ 장난아님 모 게임은 장비 얻는게 몇일은 장비두배 세배 이런식인데 여긴 그런게 없으니 좀 하드함 위에 이걸로 새 속성키우는것도 힘듬 황크는 어쩔 수 없다치지만 장비작이라도 완화시키는게 시급할꺼같긴함"
"Google 사용자","5","2024-06-21 11:33:05","버터를 상향시키지 않으면 별을 하나 없애버리겠다"
"Google 사용자","5","2024-06-21 11:14:31","재밌어요."
"Google 사용자","5","2024-06-21 04:51:42","더 많은 볼따구"
"Google 사용자","5","2024-06-20 23:39:22","일단 본론부터 말하자면 다양하게 귀엽다. 아기자기한 그래픽과 개성 있는 스토리, 좋은 게임성, 좋은 퀄리티까지 금상첨화다. 잡음(단점)이 살짝 있지만 전체적으로 만족한다. by. 써클 선생님"
"Google 사용자","5","2024-06-20 22:52:38","디자인 좋고 설정도 흥미로운데 캐릭터 성장이 불합리한 점이 없지 않음..."
"Google 사용자","5","2024-06-20 21:59:07","평점 4.9점되기 보태기. 참 좋고 귀여운앱"
"Google 사용자","5","2024-06-20 20:06:41","사전예약 후 지금까지 계속 하루도 안빠지고 하고있어요 근데 할때마다 자꾸 하다가 튕겨요ㅠㅠ 그거만 어떻게 해주시면 좋겠습니다"
"Google 사용자","5","2024-06-20 19:53:22","최고"
"Google 사용자","5","2024-06-20 19:35:24","인사수석실에서 제일 많이하니까 더 록 하겠습니다"
"Google 사용자","5","2024-06-20 19:07:45","무과금도 즐겁고 과금도 즐겁다 일단 볼따구부터 쥰내 잡아댕기는 맛이 있음"
"Google 사용자","5","2024-06-20 18:42:52","게임 앞에 200뽑 붙이지마 없어보여"
"Google 사용자","5","2024-06-20 18:17:20","볼따구 넘무 좋다 크래파스 던전 입장하는 화면이 제일 귀여운듯 근데 진짜하면서 느끼는거지만 성우분들 연기 개쩌는거 같아요 트릭컬 너무 좋아!"
"Google 사용자","5","2024-06-20 18:12:42","귀엽고재미있고조하요"
"Google 사용자","5","2024-06-20 18:00:08","메인 스토리가 목적성이 너무 약하긴 하나 캐릭터 스토리는 재미있고 가벼운 게임에는 오히려 어울린다고 생각합니다. 스토리보단 pvp나 캐릭터 보고 하는 게임이니 전 만족합니다. 다만 매인 9스테이지 난이도 완화는 뉴비들을 위해서라도 필요할듯 랩업수단이 매인스테이지 뿐이라;; 다른 랩업수단을 추가하면 좋을듯"
"Google 사용자","5","2024-06-20 17:56:50","특색있는 겜!"
"Google 사용자","5","2024-06-20 17:05:04","갓겜 흥하자"
"Google 사용자","5","2024-06-20 15:16:01","새벽 4시에 하는 트릭컬이 재밌다."
"Google 사용자","5","2024-06-20 00:12:10","흠터레스팅"
"Google 사용자","5","2024-06-18 21:58:59","말랑말랑"
"Google 사용자","5","2024-06-18 18:15:52","볼따구 좋은거 아니야? 왜 다들 싫어하지.."
"Google 사용자","5","2024-06-18 17:40:27","재밋당"
"Google 사용자","5","2024-06-18 16:21:01","귀여워잉"
"Google 사용자","5","2024-06-18 01:20:18","사장님 집이 없어서 좋아요"
"Google 사용자","5","2024-06-17 19:59:00","캐릭터 매력이 독보적으로 좋음 스토리도 좋아서 계속하게됨"
"Google 사용자","5","2024-06-17 15:52:31","다시 실행 되기는하는데 내 리뷰는 어디에?? 실행 버그 수정 잘 되었으면 하네요 두번째 섭종은 정말 위험하다구..!"
"Google 사용자","5","2024-06-17 07:50:51","유일한 후회라고 한다면 오픈베타부터 꾸준하게 하지않고 중간에 제대로 시작헸다는 것입니다. 스토리도 좋고 캐릭터성도 마음에 들고 볼따구가 귀여워 할때마다 즐거운 게임입니다."
"Google 사용자","5","2024-06-17 02:50:41","광고 볼때마다 약빨고 만든거 같음ㅋㅋㅋ"
"Google 사용자","3","2024-06-16 19:59:48","처음 할때 좀 로딩이 많이 걸리는거 같음"
"Google 사용자","5","2024-06-16 10:07:15","재밌어요!"
"Google 사용자","5","2024-06-16 03:56:02","두번째 섭종은 위험하다고!!!"
"Google 사용자","5","2024-06-15 20:20:41","재밋어요"
"Google 사용자","4","2024-06-15 18:00:27","재미있습니다 보상도 퍼주는데 스테이지가 1번 막히면 뚫기 어렵습니다 만약 뚫어도 별을 1개밖에 안줍니다"
"Google 사용자","5","2024-06-15 10:42:13","지금 리뉴아도 나올텐데 대뾴니 집문서는 언제 생겨요...?"
"Google 사용자","3","2024-06-15 03:35:47","백그라운드 음악재생 왜 막힘..."
"Google 사용자","5","2024-06-14 14:17:22","네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀네르버프좀"
"Google 사용자","5","2024-06-14 12:48:25","요즘 만드는 양산형겜이랑 확실이 달라요 게임 운영에 절실함이 느껴지네요 찍먹이라도 해보세요 하지만 못벗어날겁니다... 대뾴니!"
"Google 사용자","5","2024-06-14 11:34:43","난 분명 가볍게 시작했는데 이제는 하루 일과가 되어버린.."
"Google 사용자","5","2024-06-14 08:58:16","1. 유의미한 컨텐츠가 계속 추가됨 2. 이벤트 스토리 풀더빙(☆☆☆☆☆) 3. 볼따구 스트레스 받을 일 없이 할 수 있는 몇 안되는 게임"
"Google 사용자","4","2024-06-14 06:56:58","게임은 재미가 잇는데 켜는 순간 노래랑 유튜브 다 멈추네요 노래들으면서 하고 싶은데 개선해주시면 감사합니다"
"Google 사용자","5","2024-06-14 04:12:28","옛리뷰를넘어선 폰변경하고 연동문제 해결하였고 귀염뽀짝한 탱탱한볼따구 댕기는맛에 빠져버렸습니다"
"Google 사용자","5","2024-06-14 02:32:31","귀여워요"
"Google 사용자","5","2024-06-14 02:17:52","컨텐츠도 많고,스토리도 재밌고 귀엽습니다 무조건 추천!"
"Google 사용자","5","2024-06-14 01:42:50","굳"
"Google 사용자","5","2024-06-14 00:41:30","볼따구 전략 시뮬레이션중 최고"
"Google 사용자","5","2024-06-14 00:25:11","게임에 정성이 느껴짐 ㅋㅋ"
"Google 사용자","5","2024-06-14 00:21:03","한국 밈 활용이 적극적인 진짜로 공감도 가고 웃음도 많은 병맛 게임입니다 캐릭터들도 귀엽고 상호작용도 미쳤어요 다만 단점은 육성시 전투력 올리기가 너무 버겁다는겁니다 또한 재화모집도 시작한지 얼마 안 된 제 입장에서도 슬슬 보이고요"
"Google 사용자","5","2024-06-14 00:11:00","최고의 볼따구"
"Google 사용자","5","2024-06-13 22:53:00","볼-따-구"
"Google 사용자","5","2024-06-13 22:36:03","진짜 밈활용을 너무 잘하는듯 스토리도 그렇고 컨텐츠가 많아서 좋음 글고 재미있음 정말 장점밖에 없는게임인듯 번창하시길바람"
"Google 사용자","5","2024-06-13 22:21:35","재밌습니다.빅 우드가 정말 귀엽네요. 제가 특이취향인건가요"
"Google 사용자","5","2024-06-13 21:27:18","유트브 보고 해봤는데 재밌어요"
"Google 사용자","4","2024-06-13 20:34:53","지-루한 일반 전투 때문에 접고 이번 업데이트때 복귀했었는데 누루링 버스터즈, 이벤트 던전의 전투 진행 방식을 보고 ""오, 정말 잘 바꿨다 이 정도면 맛있는데"" 하고 있다가 뽑기 재화좀 얻어 보려고 일반 던전 들어가니까 그대로네요... 일반 던전은 왜 냅뒀어요? 던전 하나 도는데 5 스테이지는 좀 긴거같아요.... 카드 고르는것도 자동 켜놓으면 하-루 종일인데..."
"Google 사용자","5","2024-06-13 20:22:40","볼따구가 맛있어요"
"Google 사용자","4","2024-06-13 18:16:48","드디어 게임이 되었다"
"Google 사용자","5","2024-06-13 18:13:07","집을 걸어라!!"
"Google 사용자","5","2024-06-13 16:46:25","접었다가 복귀했는데 재밌네요..ㅋㅋ"
"Google 사용자","5","2024-06-13 16:41:33","캐릭터가 귀여움 볼따구가 귀여움 사료 좋은거 아니야?"
"Google 사용자","5","2024-06-13 16:24:21","심심한 제 인생에 재미를 주었어요. 병맛적이면서도 귀여운게 취향 저격이였지요. 항상 재밌게 즐기고 있습니다! 앞으로도 오래 살아남아주세요! 트릭컬 영원하라!"
"Google 사용자","5","2024-06-13 16:22:06","마음의 안식처"
"Google 사용자","5","2024-06-13 16:11:54","대뾰님.. 길드채팅좀 만들어 주세요.. 차원대충돌에서 짱짱 쎈 키디언을 빌리고 싶은데 채팅을 못쳐서 키디언을 못써요.."
"Google 사용자","5","2024-06-13 16:04:59","어플업뎃 그만해에ㅔ에엣"
"Google 사용자","5","2024-06-13 15:21:55","재밌어서 현질많이하고있음"
"Google 사용자","5","2024-06-13 08:31:59","부족한 부분도 없지않아 있지만 볼따구가 모든걸 씹어 먹어버린다"
"Google 사용자","5","2024-06-13 08:24:03","시온이 제 최애인데...스토리상 애 대우가 너무 박한것같아요 ㅠㅠ... 불쌍해져요 ㅠ 전반적으로 인생게임입니당 ㅎㅎ 게임 출시 초기에 열심히 했는데 그때 시온은 스토리상 불쌍해도 성능은 최강급이었는데 그때 1티어 평가받던 시온이 그립네요 애 스킬 계수좀 올려줘요 어떻게 스킬계수가 버터급..."
"Google 사용자","5","2024-06-12 18:41:48","귀엽당"
"Google 사용자","1","2024-06-11 15:53:11","이제 떠날때가 된듯"
"Google 사용자","4","2024-06-10 20:58:00","렉이너무많아요."
"Google 사용자","5","2024-06-08 20:11:44","재미있어요."
"Google 사용자","5","2024-06-08 01:22:30","진짜 재밌고 캐릭터 하나하나 개성 만점이고 넘 귀여워요!!!"
"Google 사용자","5","2024-06-07 14:06:33","완벽한 볼따구구만!"
"Google 사용자","5","2024-06-07 10:36:00","귀엽다"
"Google 사용자","5","2024-06-07 09:36:01","너무재미있는 게임인데요 업대이트할때마다 엘리프도 주시고 너무감사한대요 픽업에서 한 30번?정도나 뽑았는대도 나오지않더라고여 확률만 조금 수정해주시면 고마울것같습니다. 이야기들어주셔서 감사합니다!🍊"
"Google 사용자","1","2024-06-07 09:33:14","사료 11000개 꼴아박아서 나온게 3성 픽뚫 하나 확률 맞나 이거 미친거 아님?"
"Google 사용자","5","2024-06-07 09:27:22","시온 개귀여움"
"Google 사용자","5","2024-06-07 08:40:08","버터는 얄~~~미운 수인인가바;;;;"
"Google 사용자","5","2024-06-07 07:28:40","캐릭터들도 귀엽고 볼따구잡아당기는 거 귀여웠어요~~~ 그냥귀엽내요♥♥ 다운로드할때 미니게임도 있어서 좋내요😁"
"Google 사용자","5","2024-06-07 06:50:28","귀여워"
"Google 사용자","5","2024-06-07 03:58:28","겜자체는 굿 근데 옛날식 광고보고 보상먹는 그런게 있길래 삭제함.. 월정액충이지만 저런건 별로"
"Google 사용자","5","2024-06-07 00:46:20","준내잼있음..."
"Google 사용자","5","2024-06-07 00:28:29","팝업화면에서도 잘 돌아가는건 신기하네요"
"Google 사용자","5","2024-06-06 23:52:37","GOAT."
"Google 사용자","5","2024-06-06 23:21:41","볼따구는 몸에 해롭다."
"Google 사용자","5","2024-06-06 22:07:57","진짜 3년전 초대 교주였다가 현재까지 계속 하던 사람으로써 게임이 너무 재밌습니다 그리고 리스티야 좀 씻어라...."
"Google 사용자","5","2024-06-06 21:46:56","대표님이 귀엽고, 볼따구가 친절해요~"
"Google 사용자","1","2024-06-06 18:49:56","천장칠동안 3성 하나 안나오는갬 픽뚫은 운이 나빳다 생각하면되는대 3성 0개인건 의심할만하내요"
"Google 사용자","5","2024-06-06 18:21:28","버터는 얄ㄹ미운 수인인가바"
"Google 사용자","5","2024-06-06 17:56:57","코미 그는신이야!"
"Google 사용자","5","2024-06-06 17:50:25","귀여운 볼따구"
"Google 사용자","5","2024-06-06 17:45:35","대표님이랑 결혼하고 싶은데 어떻게 하나요?"
"Google 사용자","5","2024-06-06 17:40:26","제발해"
"Google 사용자","5","2024-06-06 12:02:38","시작한지 하루만에 서버 점검..후후 이게 바로 트릭컬이라는건가"
"Google 사용자","5","2024-06-04 23:50:30","코미 수영복 보고 다시 다운받음ㅇㅇ"
"Google 사용자","5","2024-06-04 18:05:17","구여워"
