"userName","score","at","content"
"Google 사용자","5","2024-05-27 16:03:24","굿굿굿"
"Google 사용자","5","2024-05-26 11:34:27","유저 편의성이 아주 좋은 분재겜. 한국어 더빙에 스토리 좋고 과금도 안 매우니 한번 찍먹해보시는걸 추천합니다."
"Google 사용자","5","2024-05-25 15:36:17","초반이긴한데, 재밌음. 굳굳"
"Google 사용자","5","2024-05-24 23:21:12","10만 다운로드인게 너무 아쉬움, 100만이 기본일 정도로 아쉽지 않은 게임임"
"Google 사용자","4","2024-05-24 16:39:33","콘텐츠가 부족해..."
"Google 사용자","1","2024-05-22 02:41:37","막 시작한 사람이 몰입하기엔 처음부터 스토리 텍스트가 지나치게 많음 재미도 안붙였는데 주저리주저리 계속 읽는게 고문인가? 게임인가? 왜 마이너한줄 알겠네 보통 게임들은 스토리 양과 전투 양을 잘 조절해서 빠져들게 만드는데 이 게임은 고문이 따로 없음"
"Google 사용자","5","2024-05-21 01:21:35","스토리도 마음에 들고 게임 플레이 방식도 마음에 드는게임 뭔가 전파가 더 되면 좋을거 같은 게임 겉으로 봤을땐 별로일 수 있지만 파보면 진짜 할만한 게임"
"Google 사용자","5","2024-05-19 22:05:05","레굴루스가 내 최애캐 버프 주세여 그리고 언제나 화이팅! 응원해요"
"Google 사용자","5","2024-05-18 23:12:37","사료 더 주세용"
"Google 사용자","5","2024-05-16 12:18:36","태어나서 해본 모든 서브컬처 모바일 게임 중 가장 만족스러움"
"Google 사용자","5","2024-05-13 08:37:05","재밋음"
"Google 사용자","5","2024-05-12 20:54:11","캐릭터특징. 플레이방식. 분위기. 업데이트. 이벤트. 모든 것이 마음에 든다. 나는 더 원한다."
"Google 사용자","1","2024-05-12 10:02:12","너무 느린 업데이트"
"Google 사용자","5","2024-05-11 17:28:24","UI나 그래픽 표현 등 화면 넘어가는 로딩시간등 최적화도 잘되어있고 모든면에서 훌륭하다고 생각함"
"Google 사용자","5","2024-05-11 09:23:09","♡"
"Google 사용자","5","2024-05-11 02:23:30","보고, 듣는 맛이 있다. 초반에 스토리 설정을 보여주느라 대사가 과하게 많은데 스토리가 느슨해서 루즈함. 단, 내용 참신하니 처음부터 놓치지 않길 추천. 레트로하면서 깔끔한 UI로 퍼즐 등 기타 컨텐츠 또한 잘 만들었음. 열흘 정도 열심히?했는데 컨텐츠의 끝이 보임.(노현질 기준, 내 캐릭터들 완성도가 높다는게 아니라 말 그대로 최종 목표치가 다 오픈된 느낌. 스토리는 다 깸). 스토리 지루해서 접고싶은 충동 생겼으나. 버팀. 중후반에는 흥미진진하게 봤는데.. 스토리 업데이트 시급함. 게임 메뉴나 재화 이름 그리고 이벤트이름이 직관적이지 않아서 무슨 용도인지 초반에 좀 헤매게 됨. 자기들만의 세계관에 맞춰 지어놔서.. 이 때문에 초반에 뭐가뭔지 감이 안잡힘. 자기들은 예쁘게 지었다고 생각하겠지만, 어떻게 보면 불친절하다는 느낌을 줌. 접고 싶은 충동 생김. 전투도 대충 감으로 하기에는 챙길 요소가 많아 교본을 봐야함, 대신 확실하게 익히게 됨."
"Google 사용자","5","2024-05-10 05:37:56","가챠 천장이 높은 것도 아닌데다 재화에 야박한 게임도 아님. 무과금, 소과금 플레이도 전혀 지장이 없는데다가 캐릭터들이 어지간하면 각자의 쓸모를 다하기 때문에 과금이 아까운 겨우도 없는 듯. 무엇보다 캐릭터들이 예쁘고 성우들이 진짜 최고... 특히 영어판 더빙이 역대급. 중/일/영/한 다 들어봤는데 개인적으로 (영어: 더빙 잘 됨/일: 로컬라이징 잘 됨/한: 이해가 쉬움/중: 원문) 이라서 영어판 보이스에 원하는 언어 자막 쓰시기를 추천. 어쨋든 진짜 재밌고 소재도 독특한데다가 무엇보다 스토리와 꾸준한 업뎃이 너무너무 좋아요."
"Google 사용자","4","2024-05-09 21:45:32","스토리가 이해하기 어려운 것을 제외하고는 재미있는 게임. 꾸준한 이벤트와 신캐릭터 추가, 일러스트도 개성있고 카드게임치고 타격감도 있어 재밌습니다. 또한 소과금유저도 큰 불편함없이 게임할 수 있어 좋습니다."
"Google 사용자","5","2024-05-09 03:01:27","존잼 올해 삼재지만 무과금으로 달리는중 +삼재 지났는데 소과금중임...평균회귀 멈춰!!!!!"
"Google 사용자","3","2024-05-06 23:07:34","다 좋은데 왜 와이파이->데이터 혹은 데이터->와이파이로 바꿔서 킬 때 연결 해제되는거에요?? 진짜 이해가 안되네"
"Google 사용자","3","2024-05-06 22:42:27","가끔 도대체 무슨 판정인지 모르겠는데 예를 들어 적 A,B가 있으면 A를 때리라고 명령해도 B를 때리는 멍청한 부분 때문에 개빡치게 만들어서 리트를 하게 하고 진행하다 난이도 급상승이라도 했나 적들이 아프게 때리는데 지금 가진 속성으로 깨고 싶어도 못깨는 웃픈 상황이 나옴 특히 스토리 부분에서 이런상황이 나오면 더 하기 싫음 정말 컨셉좋고 참신한데 아쉽네"
"Google 사용자","5","2024-05-06 18:51:03","굿"
"Google 사용자","5","2024-05-05 01:49:28","정말 재밌어요"
"Google 사용자","5","2024-05-04 15:13:27","스토리재밌음"
"Google 사용자","1","2024-05-03 17:43:00","하 캐릭터 하나 돌파하는데 재료수급 개빡세네 이렇게할거면 에너지라도 풍족하게 주던가 아니면 에너지를 한방에 만땅 채울 수 있는걸 풍족하게 공급해주던가 가장 하기싫은 게임류 1위 쥐꼬리같은 에너지로 재화수급하고 재료모으는 게임 이거 절대 하지마라"
"Google 사용자","5","2024-05-02 13:12:03","Pvp가 있었으면 좋겠음."
"Google 사용자","1","2024-05-01 11:47:23","천장 없는 가챠뽑기 등장!!"
"Google 사용자","2","2024-04-28 21:35:56","장점:훌륭한 연출 음악 단점:장점을 씹어 먹을만한 답없는 파밍 확률"
"Google 사용자","4","2024-04-28 12:01:53","리버스 1999를 굉장히 잘 즐기고 있는 한 유저입니다. 최근에 버그가 하나 생겨 글자 남깁니다. 최근 유후 주크박스의 게이지가 미션을 완료했음에도 올라가지 않습니다. 일시적인 문제일거라 생각했지만 다음날에도 그다음날에도 이어져 이렇게 문자 남깁니다. 빠른 해결 부탁드립니다."
"Google 사용자","1","2024-04-28 00:28:18","지네들이 이상하게 만들어서 두번 결제되게 하고 환불도 못 받음"
"Google 사용자","5","2024-04-27 16:32:29","최고의 게임. 울루루 [대회] 라는 단어에서 기다리던 PVP 컨텐츠가 열리나...했네요. 조금 더 기다려 봐야겠네요~"
"Google 사용자","5","2024-04-25 03:31:05","대밌습이다"
"Google 사용자","5","2024-04-25 00:20:24","꿀잼"
"Google 사용자","1","2024-04-24 02:07:58","걍뽑기도박게임, 기본적으로 제공해주는 뽑기로는 도저히 진행이 불가능. 큰손들을 위한 게임"
"Google 사용자","5","2024-04-24 00:00:35","이터니티 ㄱㅅ"
"Google 사용자","1","2024-04-23 20:56:54","저기 제 구글계정으로 만든 계정에 어제까지만 해도 초심자 이벤트 다 끝내면 눈물1800개랑 토끼10개 준다고 했는데 이벤트가 오늘 갑자기 사라졌어요 왜죠"
"Google 사용자","5","2024-04-22 00:41:45","뽑기 확률 안좋다고하는데 6성 1.5% 5성 8.5%면 개혜자인거다 / 여기 현질유도 거의 없다. / 여기 포효의 달 패키지가 효율이 제일 좋다 /"
"Google 사용자","5","2024-04-21 19:30:29","인생게임 중 하나"
"Google 사용자","5","2024-04-21 11:53:13","캐릭터들이 다 개성있고 이뻐요"
"Google 사용자","1","2024-04-20 06:50:20","P503 이라는 애러가 떠서 접속이 안되요 해결방법 좀요"
"Google 사용자","3","2024-04-18 23:21:24","다운로드 14GB는 에바 아닌가? 이정도면 왠만한 PC게임이랑 비비는데?"
"Google 사용자","4","2024-04-18 21:27:21","로그인 하려고 했는데 갑자기 게스트되서 지운기억이.."
"Google 사용자","5","2024-04-18 13:31:01","잼나요"
"Google 사용자","5","2024-04-18 00:18:53","스토리 갓겜. 월정액+시즌패스 만으로도 버전별 캐릭터 명함 챙기는데 문제없음. 명함만으로도 컨텐츠 전부 깰수있음. 현재 나온 가챠겜 중 혜자력으로 탑티어. 스토리, OST, 캐릭터 전부 수준급임. 이대로만 갑시다~~"
"Google 사용자","5","2024-04-15 13:17:52","재밌어요 추천합니다"
"Google 사용자","5","2024-04-14 14:51:06","캐릭터 예쁨, 더빙 잘 됨. 게임성은 모르겠고 스토리는 좋음"
"Google 사용자","5","2024-04-14 07:24:23","👍"
"Google 사용자","5","2024-04-13 20:16:10","퀄리티가 훌륭함"
"Google 사용자","3","2024-04-13 18:17:31","재밌음"
"Google 사용자","5","2024-04-12 11:59:10","상냥한 페그오느낌의 게임, 꽤 오래 할 것 같음"
"Google 사용자","5","2024-04-10 21:47:47","이제 7일차지만 오래할수록 좋은게임이네요 하지만 신규유저를 위한 해택은 좀더있으면하네요"
"Google 사용자","5","2024-04-10 08:55:05","작화 스토리 빠져들만합니다."
"Google 사용자","1","2024-04-10 02:11:20","리버스가 게임이 되려면 전투에 관하여 현재보다 몇배는 더 큰 노력을 들여야할 필요성이 느껴진다. 적어도 지금으로선 전체적으로 비주얼 노벨의 범주 내에 있어서 '게임' 을 기대하고 플레이 하는 사람에겐 크게 매력적이지 못하다."
"Google 사용자","5","2024-04-10 01:07:50","잘 만든 게임이었어요. 조만간 복귀하려구요"
"Google 사용자","5","2024-04-08 17:42:19","버그 신규 상시 콘텐츠 세 번째 문에서 3에서 진행이 안되는 문제가 발생하였습니다 맨 오른쪽 얼음 맵에서 다른 길로 이동이 되지 않은 이동하여 들어갔지만 바위 하나만 가지고 있어 위 쪽으로 이동할 수 없습니다 수정해주세요"
"Google 사용자","1","2024-04-08 09:24:37","이빨요정 복각 관련 부당한 취급을 받기 싫으니 1개월간 과금한 상품들 전부 환불해주세요. 왜 소비자를 우롱하죠?"
"Google 사용자","5","2024-04-08 07:39:41","좋아요"
"Google 사용자","2","2024-04-07 22:45:39","세계관이 흥미로워서 들어왔는데 갓겜이라고 충분히 부를 만 합니다. 과금이나 성장같은 요소는 무과금도 할만 하고 스토리나 연출은 최고라고 불러도 손색이 없습니다. 특히 뽑기같은 경우는 칭찬은 못하겠으나 게임 난이도, 캐릭터와 비교하면 다른 게임들에 비해 굉장히 좋은 편입니다. 다만 세계관으로 온 사람에게는 메인 스토리가 늦는 것이 아쉽네요 ---------------------------------------- 였던것 ㅋㅋ 무과금이 이제 할 수 있나 잘 모르겠네요, 게임사는 게임의 수명을 아주 빠르게 갉아먹고 있습니다, 그러다 현실방어 떨어져서 회복도 못하고 한번에 갑니다. 혼자해도 되서 깔개는 필요없다는건지 뽑기 구조도 그렇고 캐릭터 나오는 것도 그렇고 :("
"Google 사용자","5","2024-04-07 21:18:27","영어판 더빙이 굉장히 좋고요, 한국어판 더빙도 퀄이 괜찮았습니다. 스토리를 많이 스킵하는 편인데 여기는 연출과 그림에 공을 많이 들이고 스토리도 좋아서 안 넘기고 보게 됩니다. 다만 캐릭터 성장을 시키기 위한 재화 수급이 조금 어려워 노가다가 필요합니다, 그렇지만 아이템을 누르면 획득경로가 뜨는 시스템, 다양한 획득루트가 있어 할 만합니다. 진짜 갓겜.....마틸다와 소네트의 사랑과 버틴과 슈나이더의 신혼 생활을 응원합니다!"
"Google 사용자","5","2024-04-07 21:02:10","좋아요"
"Google 사용자","1","2024-04-07 20:00:57","니들이 뉴비 다 죽인다 투페/센츄 이중픽업이 말이냐 이게 허니버터칩 끼워팔기보다 더했으면 더했지 그건 확정으로라도 주는데 이게 말이냐"
"Google 사용자","5","2024-04-07 10:24:40","나에게 리버스 1999는 ""살인""이다."
"Google 사용자","4","2024-04-07 02:26:58","굿"
"Google 사용자","2","2024-04-07 02:23:40","취향에 안맞아요"
"Google 사용자","5","2024-04-06 23:44:45","잼나요"
"Google 사용자","5","2024-04-06 11:31:34","아직은 뭐"
"Google 사용자","4","2024-04-05 21:15:19","게임은 괜찮은데 스토리가 뭔 소린지 이해가 안가는 느낌. 스토리의 67% 정도만 이해하고 게임하는 것 같음."
"Google 사용자","5","2024-04-05 20:20:21","이틀째인데 재밌는거 같아요..계속 플레이 할 계획임"
"Google 사용자","1","2024-04-05 19:56:28","지루해"
"Google 사용자","5","2024-04-05 18:36:05","참신하네요 어머니가 계셨구나?"
"Google 사용자","4","2024-04-05 16:06:57","상당히 관찮은 게임이나 스테미너를 어거지로 억압해놓은듯한 느낌을 지울수가 없음. 너무 부족함."
"Google 사용자","1","2024-04-05 01:06:21","스킵좀 만들어요"
"Google 사용자","5","2024-04-04 09:22:47","최고"
"Google 사용자","4","2024-04-04 02:31:34","스토리와 더빙이 최고인 게임. 스토리 안보는 유저는 재미를 못느낄수도 있다. 가챠는 혜자"
"Google 사용자","3","2024-04-03 22:21:07","재밌게 하고 있습니다만, 선택한 캐릭터가 아닌 다른캐릭터에게 공격이 들어가는 현상이 있어 게임을 즐기는 데 악영향을 끼치고 있습니다. 고쳐졌으면 좋겠어요"
"Google 사용자","5","2024-04-03 10:57:48","그냥 갓겜"
"Google 사용자","5","2024-04-02 23:58:12","good"
"Google 사용자","5","2024-04-02 00:39:00","게임 유목민인데 오픈때부터 정착해서 잘하고 있으니 제발 병크만 내지 마라...."
"Google 사용자","4","2024-04-01 17:33:47","스토리 그래픽굿"
"Google 사용자","4","2024-03-31 16:55:51","재밌음"
"Google 사용자","5","2024-03-31 14:56:25","좋아요"
"Google 사용자","5","2024-03-29 23:24:29","여유로운 마음으로 해야 할거 같아요"
"Google 사용자","5","2024-03-29 11:03:45","굿"
"Google 사용자","5","2024-03-29 10:02:37","스토리 연출이 타겜 비교 월등함"
"Google 사용자","5","2024-03-28 17:49:22","이만큼 애정 쏟은 겜 또 없다 스토리 이해를 요구 하지만 한번 빠지면 해어나올 수 없음 갓겜☆ #듀토리얼(?)이 조금 긴편 #풀더빙: 영어, 일어, 중국어, 한국어"
"Google 사용자","1","2024-03-27 08:39:58","넌 나가라"
"Google 사용자","5","2024-03-27 02:09:10","깔끔하네요"
"Google 사용자","5","2024-03-26 16:22:04","굿"
"Google 사용자","5","2024-03-26 02:25:04","완벽하다 아직 초반이라 그런가 레벨업 자원이 충분하다"
"Google 사용자","5","2024-03-26 00:39:27","스토리가 재밌네요 ·"
"Google 사용자","5","2024-03-26 00:06:26","걍 해요 인생겜임"
"Google 사용자","3","2024-03-25 22:40:16","이벤트 스토리 길면서 다시보기를 안줌 인게임말고 유튜버들이 올린거 보라는건지"
"Google 사용자","5","2024-03-25 11:18:30","원신했으면 가차 시스템은 비슷함 6성은 잘나오는편 에너지소모라 특성상 이게 없으면 할게 없긴함 근데 무과금으로 충분히 즐길수 있고 시간 너무 투자할 필요없어서 좋음"
"Google 사용자","5","2024-03-24 22:11:33","너무 재밌어요! 캐릭터들도 하나하나 매력있고 그냥 게임자체가 재밌어요!"
"Google 사용자","5","2024-03-24 18:37:19","제 계정 3월 24일에 미션 수령을 눌러도 데시벨이 안올라가요 버그인거 같은데 제대로 올려주실수 있을까요"
"Google 사용자","5","2024-03-24 01:18:23","굿"
"Google 사용자","5","2024-03-23 23:16:07","캐릭터도 이쁘고 재밌어요"
"Google 사용자","5","2024-03-23 23:13:19","이색적인 스토리 , 최고의 라투디"
"Google 사용자","5","2024-03-23 20:40:58","굿"
"Google 사용자","5","2024-03-23 20:24:38","경쟁요소가 적은 힐링 갓겜"
"Google 사용자","5","2024-03-23 14:41:08","👍"
"Google 사용자","5","2024-03-22 23:30:10","스토리가 진짜 매력적이에요근데 거의 데미안수준. 여러번 봐야 이해가 갑니다. 근데 그만큼 또 이전에 없던 매력적인 스토리라 앞으로의 스토리도 기대가됩니다. 캐릭터 디자인, 더빙 은 말할것도 없이 레전드고요 전투씬은 조금 실망할수도 있지만 게임 자체가 전투에 포커스를 맞춘게 아닌것 같아서 별로 단점이라 생각되진 않아요. 또 게임이랑은 딱히 관련 없지만 노래가 진짜 진국입니다... 유튜브 공식에 가끔 올라오는데 퀄리티 미칩니다. 한번 해보시면 못빠져 나올거에요"
"Google 사용자","5","2024-03-22 21:40:27","훌륭한 분위기와 간단하고 재밌는 전투 시스템. 그리고 솔플이라 편하게 즐기기 좋다."
"Google 사용자","1","2024-03-22 04:55:22","게임이 자유도가 하나도 없습니다 튜토리얼 언제까지 해야하나 게임 중반까지 가서 강제 튜토리얼을 왜 해야하는거지? 다 아니까 그냥 게임좀 즐기게 냅두면 좋겠어요. 선택지도 없어 그냥 다 해야함"
"Google 사용자","5","2024-03-21 17:05:20","그냥 미쳤다;;"
"Google 사용자","5","2024-03-21 12:46:34","재밌고 캐릭터들도 예쁘지만 그들을 키울 재화가 상당히 부족하다. 특히 재화를 얻을 행동력이 많이 부족하다고 생각된다. 그러나 레벨이 오를 수록 행동력 개수가 늘어서 그 점은 만족스럽다"
"Google 사용자","5","2024-03-20 22:43:47","굳굳"
"Google 사용자","5","2024-03-20 13:37:40","착한 과금과 스토리, 성우, 노래 등등 여러가지 다 좋았던거 같습니다. 필자 개인의 게임성 및 스토리의 호불호로 인해서 접었지만 스토리가 맞고 게임성 까지 맞는다면 아마 현존하는 가장 착한 과금 모델 겜이 아닐까 싶네요."
"Google 사용자","5","2024-03-20 11:45:17","굿"
"Google 사용자","5","2024-03-20 00:44:01","귀여워"
"Google 사용자","2","2024-03-18 22:59:08","스토리, 디자인, 더빙 세마리 토끼는 잡았으나 제일 중요한 재미라는 토끼를 놓쳤다고 생각함... 컨텐츠도 부족이 심하고 재화 진심 너무 부족함. 이벤트 기간 좀 줄이고 5장좀 내줬으면"
"Google 사용자","5","2024-03-18 14:53:01","대사가 너무 찰집니다. 최애 모바일 게임!"
"Google 사용자","5","2024-03-17 19:17:20","쏘유 헤브어 마덜!"
"Google 사용자","1","2024-03-16 16:58:25","한구섭만 차별 하는 이유가 뭔가요?"
"Google 사용자","5","2024-03-16 16:51:11","잼나요"
"Google 사용자","5","2024-03-16 10:12:24","걍 이건 영화임"
"Google 사용자","4","2024-03-15 16:16:44","정말 좋은 게임입니다 멀티 플레이 같은게 있으면 더 좋을거 같네요"
"Google 사용자","3","2024-03-14 10:58:59","뽑기 진행하겠냐고 한번만 물어보면 안됨? 잘못 클릭해도 바로 진행하는거 좀 그렇다."
"Google 사용자","5","2024-03-14 03:02:20","최고의 모바일게임"
"Google 사용자","5","2024-03-13 22:42:51","요새 푹 빠져있네요~ 투페없찐이라 괴롭긴 하지만ㅠㅠ"
"Google 사용자","1","2024-03-13 21:17:38","용량 9기가 있는데 2.8기가 설치가 안됩니다. 심지어 다른 어플 깔려 있으면 그 어플 용량까지 합쳐서 요구합니다. 어제 잘 됐는데 갑자기 이래요."
"Google 사용자","5","2024-03-12 19:04:21","아방가르드"
"Google 사용자","5","2024-03-12 10:30:53","영어쥑이네"
"Google 사용자","1","2024-03-12 09:58:42","백정도 과금하고 나니 스토리 다밀고 할게 없다. 할게 없는데 뽑기도 의미 없고 경쟁시스템이 없으니 더 할 맛이 안난다"
"Google 사용자","5","2024-03-12 08:45:44","날아다니는 사과,인공위성,칼 등등이 말을하고 어머니 안부를 묻는 개재밌는 게임"
"Google 사용자","5","2024-03-12 01:31:31","아직모름"
"Google 사용자","5","2024-03-11 22:25:58","빨리 다음 스토리좀"
"Google 사용자","3","2024-03-11 08:07:14","장점 1.더빙이 있어서(한국어,일본어,영어) 스토리 몰입할수있음 2.무과금도 부담없이 즐길수있다. 3.즐길 콘텐츠가 많다. 단점 1.스토리가 끝나면 다음 스토리 진행될때까지 즐길거리가 없어지고 숙제만 남음. 2.캐릭터가 명함만 있어도(0형상)게임을 클리어 가능하지만 덱마다 핵심 유닛이 없으면 게임 클리어까지 답답하다. 3.용량"
"Google 사용자","5","2024-03-10 18:53:13","일단 원신을 하면서 리버스 하고있는 인간임. 일단 재화가 비싸긴 한데 6성확정이 최대 70연 인건 정말 좋은것 같음.. 심지어 전무도 없다보니 손해 안 보시고 최애캐릭만 뽑아도 되니 너무 좋음. 그리고 스토리 맛집이고 플레이는 조작법도 쉽고 간편한. 가장 좋은것은 아마.. 스토리 스킵이 있다는거임! 원X 은 그 딴거 없음.. 이게임 해보고 싶으면 아래 3가지 이상 만족하면 해봐도 좋을듯! 1. 나는 빈티지한 감성이나 후반 중세풍 느낌이 좋다! 2.전략게임을 좋아하거나 스토리 게임을 좋아한다 3. 원X이나 붕X X타X일를 해봤다(그런풍임) 4.오랜만에 퀄리티 높은 게임을 하고 싶다 5.나는 무과금으로도 게임을 편하게 즐기고 싶다 6.퀄리티 높은 일러스트와 캐릭터들을 보고싶다. 이 정도로 보면 될듯!! 무튼 확인해보고 즐거운 리버스 생활하자구!"
"Google 사용자","5","2024-03-10 17:01:14","이펙트가 아름다움. 스토리는 흥미있으나 번역이 별로인 건지 원래 그런 건지 무슨 소리인지 못 알아듣겠음(대충 내용은 알겠는데 수준). 캐릭터 디자인이나 스킬, 스토리가 개성 있으나 얄팍한 수준이라서 아쉬움. 아직까지는 난이도 조절 무난함. 어려울 때 어렵고 쉬울 때 쉬움. 게임 방식은 도둑잡기를 변형해놓는 것처럼 되어 있음. 머리를 적당히 굴리면 되서 할만 함. 조금만 손 보면 더 좋은 게임이 될 수 있을 것 같아 기대됨. 추신. 무슨 폰트를 쓰는지 모르겠으나 한글이 예쁘게 나옴. 글을 '보는' 재미가 있음. 전체적으로 UI가 90년대 영화, 콜라주 스타일이라 좋음."
"Google 사용자","5","2024-03-10 13:46:34","스토리가 죽이네"
"Google 사용자","4","2024-03-10 13:20:17","비씹덕 퀄 좋은 페그오+명일방주. 장점 : 전 스토리 풀 더빙 + 이벤트 스토리 풀 더빙(미니 스토리 제외). 세세한 시대 고증. 퀄리티 높은 라이브 투디. 천장 비용이 나름 괜찮음. 단점 : 컨텐츠 소모 속도를 줄이기 위해서 육성 재화가 너무 많이 듦. 좀 난해한 스토리. 6성 없으면 게임 진행 많이 어려움. 페그오처럼 코스트 제한이 있는 것도 아니라서 고효율 던전 = 6성 가득 투입하기. 5성 중에서 6성급 성능을 내는 애=콘,3형 찰리,벌룬이 전부. 4성은 쓰지도 못 함. 6성급 이벤트 배포 캐릭터 같은 것도 없어서 무과금은 몽유 콘텐츠 깨기도 힘들듯. 저성은 3통찰도 없어서 애정캐와 함께하기가 불가능=캐릭터 스토리 기반 가챠 게임에 굉장히 마이너스임. 접대 캐릭터 대우가 심함=레이드 몽유에 큰 영향. 5성으론 택도 없음. 확정 교환(고음 카운터)효율 진짜 별로임. 소과금에 4개월 넘게 가챠 꾸준히 돌려도 6성 교환 아직도 못 함. 명빵처럼 무료 재화로 스킨 획득 렙업 상자X"
"Google 사용자","5","2024-03-10 13:18:12","많은 가챠겜을 접하면서 과금하고 결국 삭제했지만 항상 돌아봤을 때는 이 게임 밖에 남지 않았음. 컨텐츠가 부족한 것 제외하면 이정도로 잘만든 게임은 진짜 드물다. 중섭 오픈때부터 시작해서 풀천장 많이 쳤지만 솔직히 돌파 필요없이 명함만 가지고 레이드, 인공몽유, UTTU 다깬다. 아직 1주년도 안된 게임이기도 하고 로그라이크 같은 컨텐츠도 슬슬 추가하는거 보면 미래에는 명방처럼 할게 많아질 가능성이 높다. 이제부터 점점 할게 많아지니까 조금은 참아줬으면 좋겠다."
"Google 사용자","5","2024-03-10 12:13:59","세포가 진짜 너무 부족하네요. 사탕 통을 사기엔 가성비가 떨어지고... 더 하고 싶어도 강제로 게임을 끄게 만드네요. 그 점만 빼면은 단점이 없다시피 하며, 할만하고 재밌지만 그 하나가 진짜 문제네요. +참고로 정실은 소네트 ㅋㅋ"
"Google 사용자","5","2024-03-09 20:36:09","너무 재밌어요!"
"Google 사용자","1","2024-03-08 20:50:13","미래의 나에게"
"Google 사용자","5","2024-03-07 20:27:18","스토리도 좋고 일러스트도 좋은 게임 하지만 스토리를 다 밀면 할게 없어지지만 업데이트로 레이드도 추가되어서 더욱 즐길 수 있다"
"Google 사용자","5","2024-03-07 19:18:21","스토리 그림체 풀더빙 ost 굿. 다만 캐릭터 육성에 필요한 재화량이 부족할 때가 많고, 콘텐츠가 부족해서 게임 접속해도 생각보다 할 게 별로 없음. 그래도 재밌게 플레이하고 있습니다"
"Google 사용자","5","2024-03-07 17:24:18","갓 겜 스토리 진짜 좋다 레이드 재밌다"
"Google 사용자","5","2024-03-07 16:20:47","잼남"
"Google 사용자","3","2024-03-06 18:23:37","게임이 좋은건 맞으나 초반 장벽이 너무 높은듯... 아예 새로운 세계관인데 그에비해 설명이 부족함ㅜ"
"Google 사용자","5","2024-03-06 12:58:57","최고의 경험"
"Google 사용자","5","2024-03-05 23:25:05","할만해요 처음엔적응이 조금느린데 하다보니 괜찮네요 과금안해도되고 추천"
"Google 사용자","5","2024-03-05 21:50:07","영어 더빙이 마음에 드는 게임은 정말 오랜만이고, 분위기도 중2한 취향에 꽤나 직격함. 다만 초반에 스토리 보는게 조금 지루할수도 있음"
"Google 사용자","5","2024-03-05 19:25:24","재밋어요"
"Google 사용자","5","2024-03-04 21:47:54","멋져부러"
"Google 사용자","5","2024-03-04 14:02:40","휴대전화에는 무슨 이유에선지 깔리지 않아서 컴퓨터로 깔았더니 실행돼는 마법의 게임. 그래도 기대했던 만큼 재미있어서 행복함"
"Google 사용자","5","2024-03-03 15:24:41","요새 이만한 게임 찾기힘들다"
"Google 사용자","1","2024-03-03 13:56:58","재미있는데 픽뚫 심함ㅋㅋ 30만원 써서 37 1형상밖에 안됌ㅋㅋㅋ 그래도 재미있음"
"Google 사용자","5","2024-03-03 07:41:28","잘가라 리버스 남캐를 출시해나락간 범부여"
"Google 사용자","5","2024-03-03 06:22:53","만족합니다."
"Google 사용자","5","2024-03-03 01:30:51","일단은 정말 재미있는 게임입니다. 레트로한 느낌과 아방가르드한 받을 수 있으며 이 느낌이 꽤나 신선합니다. 일러스트 또한 마치 유화처럼 독특한 느낌이라 눈이 즐겁습니다. 기본적으로 스토리가 가볍지 않고 조금 묵직한 느낌이라 천천히 음미하기에 좋습니다. 게임 시스템은 대부분의 게임과 비슷비슷 하지만 무과금도 할만하긴 합니다. 처음 해보시는 분들은 아무것도 검색하지 말고 모르는 상태에서 하시는게 가장 좋다고 생각합니다. 스토리 5장까지 나왔으니 한번 해보시길 바랍니다. 스토리:☆☆☆☆ 게임플레이:☆☆☆ 캐릭터:☆☆☆☆ 여러분 소네트는 정실입니다."
"Google 사용자","5","2024-03-02 23:17:56","개추 ㅋㅋ"
"Google 사용자","5","2024-03-02 22:52:12","재미지네요ㅎ"
"Google 사용자","5","2024-03-02 21:04:33","한국 더빙 최고"
"Google 사용자","5","2024-03-02 20:50:19","굿"
"Google 사용자","5","2024-03-02 08:04:51","완벽한 분재겜"
"Google 사용자","5","2024-03-02 02:21:26","명일방주 이후로 처음 느껴본 명작의 기운..이로써 나의 인생작은 두 가지가 되었다"
"Google 사용자","1","2024-03-02 02:18:35","자본주의가 뚜렷한 한국에서 스토리가 중요한 콘솔 게임도 아니고 외관이 중요한 캐릭터 수집 게임을 서비스 하면서 다이쇼를 상품으로 팔다니, 그러면서 비판 서사 넣었다고 다이쇼 미화가 아니라니 정말 실망했습니다. CBT에서 플레이 하고 재밌어서 하려고 했는데 다이쇼 때문에 안하게 됐네요. 캐삭하기 전까진 안하렵니다. 비위가 좋지 않아서요. + 이봐요. 현실이 반영 되어 있는 픽션에선 뭐든 해도 된다는 겁니까? 나치 상징이 담긴 상품을 팔면 그게 나치를 옹호하는 것이나 다름이 없지 않습니까. 일제 해방으로 부터 아직 100년도 지나지 않았습니다. 비판을 할 거면 비판을 하지 왜 일본인이 ""우리도 피해자였다.""라는 서사를 넣으십니까? 진정 나라가 무엇인지 모르십니까? 나라간의 책임을 개인이 나눠 분담하는 것이 아니라면 나라가 왜 존재합니까? 제발 기본 적인 것 부터 생각을 하세요. 이번엔 제대로 정치성향 핑계대지 말고 답변하길 바랍니다. 그런 문제 아닌 거 아시잖아요."
